"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"75","OCOH - Estradiol","21068666","OMOP314957","24 HR Estradiol 0.000313 MG/HR Vaginal delivery system [Estring] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055100","OMOP4980425","24 HR estradiol 0.000313 MG/HR Vaginal delivery system [Estring] Box of 1 by Pilsco","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055101","OMOP4980426","24 HR estradiol 0.000313 MG/HR Vaginal delivery system [Estring] by CST","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21088201","OMOP314955","24 HR Estradiol 0.000313 MG/HR Vaginal delivery system [Estring] by Pfizer","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055102","OMOP4980427","24 HR estradiol 0.000313 MG/HR Vaginal delivery system [Estring] by Pilsco","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382875","OMOP2580837","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383132","OMOP2581094","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System Box of 24","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382522","OMOP2580484","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System Box of 26","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383191","OMOP2581153","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System Box of 8","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383047","OMOP2581009","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382891","OMOP2580853","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383310","OMOP2581272","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] Box of 24 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382652","OMOP2580614","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] Box of 26","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382776","OMOP2580738","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382805","OMOP2580767","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] Box of 8 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","44194431","OMOP3071154","24 HR Estradiol 0.00104 MG/HR / Norethindrone 0.00521 MG/HR Transdermal System [Estragest] by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21068667","OMOP314959","24 HR Estradiol 0.00104 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382636","OMOP2580598","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 12","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383397","OMOP2581359","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 18","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21127366","OMOP314965","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 24","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382635","OMOP2580597","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 26","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383324","OMOP2581286","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 4","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383023","OMOP2580985","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21117637","OMOP314962","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 8","Quant Clinical Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21088202","OMOP314963","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 8 by Ennogen","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21117638","OMOP314964","24 HR Estradiol 0.00104 MG/HR Transdermal System Box of 8 by J M McGill","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21048970","OMOP314960","24 HR Estradiol 0.00104 MG/HR Transdermal System by Ennogen","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21058734","OMOP314961","24 HR Estradiol 0.00104 MG/HR Transdermal System by J M McGill","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43280961","OMOP564859","24 HR Estradiol 0.00104 MG/HR Transdermal System [Climara]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21147095","OMOP314988","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382991","OMOP2580953","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 12","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280344","OMOP3131219","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 12 by Besins","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383052","OMOP2581014","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382628","OMOP2580590","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 24 by Meda","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280386","OMOP3131261","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 26","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280390","OMOP3131265","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 26 by Besins","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382892","OMOP2580854","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042249","OMOP4857273","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 4 by Rottapharm","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382657","OMOP2580619","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383384","OMOP2581346","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 6 by Meda","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21157084","OMOP314990","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714195","OMOP4742934","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 8 by Kyowa Kirin","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21127368","OMOP314992","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 8 by ProStrakan","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042250","OMOP4857274","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] Box of 8 by Rottapharm","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714196","OMOP4742933","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] by Kyowa Kirin","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43682957","OMOP799348","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] by Meda","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21127367","OMOP314989","24 HR Estradiol 0.00104 MG/HR Transdermal System [Dermestril] by ProStrakan","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383348","OMOP2581310","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383227","OMOP2581189","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382747","OMOP2580709","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia] Box of 24 by Stada","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383347","OMOP2581309","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382627","OMOP2580589","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia] Box of 8 by Stada","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","44194425","OMOP3071148","24 HR Estradiol 0.00104 MG/HR Transdermal System [Ephelia] by Stada","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042246","OMOP4857270","24 HR Estradiol 0.00104 MG/HR Transdermal System [Esclim]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042247","OMOP4857271","24 HR Estradiol 0.00104 MG/HR Transdermal System [Esclim] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042248","OMOP4857272","24 HR Estradiol 0.00104 MG/HR Transdermal System [Esclim] Box of 8 by Mylan","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382718","OMOP2580680","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383226","OMOP2581188","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta] Box of 18","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383448","OMOP2581410","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta] Box of 18 by Betapharm","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382717","OMOP2580679","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383097","OMOP2581059","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383315","OMOP2581277","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estrabeta] Box of 6 by Betapharm","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43286421","OMOP564858","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383096","OMOP2581058","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 18","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383447","OMOP2581409","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 18 by Opti","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382938","OMOP2580900","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714197","OMOP4742932","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 24 by Merus Luxco","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055096","OMOP4980421","24 HR estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 24 by Norgine","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383383","OMOP2581345","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 24 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383225","OMOP2581187","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382867","OMOP2580829","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 6 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382578","OMOP2580540","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 6 by Opti","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107899","OMOP314976","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107901","OMOP314982","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by DE","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21029308","OMOP314985","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21176602","OMOP314984","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Lexon","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107900","OMOP314977","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714198","OMOP4742931","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Merus Luxco","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714199","OMOP4742930","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055097","OMOP4980422","24 HR estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Norgine","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21078423","OMOP314983","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714200","OMOP4742929","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Sigma","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21176601","OMOP314979","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Sigma-Tau","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21117639","OMOP314978","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Stephar","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21039185","OMOP314981","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] Box of 8 by Waymade","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107898","OMOP314972","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by DE","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21166857","OMOP314975","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21176600","OMOP314974","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Lexon","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107896","OMOP314967","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714201","OMOP4742928","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Merus Luxco","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714202","OMOP4742927","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055098","OMOP4980423","24 HR estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Norgine","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21068668","OMOP314973","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","40714203","OMOP4742926","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Sigma","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21078422","OMOP314970","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Sigma-Tau","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21137251","OMOP314968","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Stephar","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21107897","OMOP314971","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estraderm] by Waymade","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382780","OMOP2580742","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradiol 1a Pharma]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383095","OMOP2581057","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradiol 1a Pharma] Box of 18","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382605","OMOP2580567","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradiol 1a Pharma] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383280","OMOP2581242","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradiol 1a Pharma] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43628866","OMOP799586","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradiol 1a Pharma] by 1 A","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21098038","OMOP315015","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382937","OMOP2580899","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382990","OMOP2580952","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot] Box of 26","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21166859","OMOP315017","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21157087","OMOP315018","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot] Box of 8 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21048973","OMOP315016","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estradot] by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383051","OMOP2581013","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382547","OMOP2580509","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 18","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382866","OMOP2580828","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 18 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383224","OMOP2581186","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383180","OMOP2581142","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 24 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383152","OMOP2581114","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382959","OMOP2580921","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] Box of 6 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43628865","OMOP799583","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] by Hexal","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","44194421","OMOP3071144","24 HR Estradiol 0.00104 MG/HR Transdermal System [Estramon] by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21147098","OMOP315019","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21176604","OMOP315023","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21137254","OMOP315027","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] Box of 8 by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21137253","OMOP315026","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] Box of 8 by Janssen","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055093","OMOP4980419","24 HR estradiol 0.00104 MG/HR Transdermal System [Evorel] Box of 8 by Theramex HQ","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21147099","OMOP315025","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] Box of 8 by Waymade","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21078424","OMOP315022","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21176603","OMOP315021","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] by Janssen","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36055094","OMOP4980420","24 HR estradiol 0.00104 MG/HR Transdermal System [Evorel] by Theramex HQ","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","21157088","OMOP315020","24 HR Estradiol 0.00104 MG/HR Transdermal System [Evorel] by Waymade","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43275623","OMOP564857","24 HR Estradiol 0.00104 MG/HR Transdermal System [Femtran]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382989","OMOP2580951","24 HR Estradiol 0.00104 MG/HR Transdermal System [Mopraxon]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382988","OMOP2580950","24 HR Estradiol 0.00104 MG/HR Transdermal System [Mopraxon] Box of 18","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383222","OMOP2581184","24 HR Estradiol 0.00104 MG/HR Transdermal System [Mopraxon] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383223","OMOP2581185","24 HR Estradiol 0.00104 MG/HR Transdermal System [Mopraxon] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042251","OMOP4857275","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAIS]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042252","OMOP4857276","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAIS] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042253","OMOP4857277","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAIS] Box of 8 by Besins","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042254","OMOP4857278","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAISSEPT]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042255","OMOP4857279","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAISSEPT] Box of 4","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042256","OMOP4857280","24 HR Estradiol 0.00104 MG/HR Transdermal System [THAISSEPT] Box of 4 by Besins","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383151","OMOP2581113","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382656","OMOP2580618","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382865","OMOP2580827","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 24 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383016","OMOP2580978","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 24 by Wolff Bielefeld","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383346","OMOP2581308","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41383314","OMOP2581276","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 6 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","41382683","OMOP2580645","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] Box of 6 by Wolff Bielefeld","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","44194432","OMOP3071155","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] by Sanofi","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","44194445","OMOP3071168","24 HR Estradiol 0.00104 MG/HR Transdermal System [Tradelia] by Wolff Bielefeld","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36779535","OMOP4767845","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36779534","OMOP4767844","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36779533","OMOP4767843","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle] Box of 24 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042244","OMOP4857268","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle] Box of 8","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","43042245","OMOP4857269","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle] Box of 8 by Novartis","Marketed Product","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280387","OMOP3131262","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle-Dot]","Quant Branded Drug","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280400","OMOP3131275","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle-Dot] Box of 24","Quant Branded Box","Drug","RxNorm Extension"
"75","OCOH - Estradiol","36280417","OMOP3131292","24 HR Estradiol 0.00104 MG/HR Transdermal System [Vivelle-Dot] Box of 24 by Novartis","Marketed Product","Drug","RxNorm Extension"
